System,PVREAD,LANGN,AGE,PAREDINT,EFFORT1,DURECEC,ESCS,JOYREAD,DISCLIMA,TEACHSUP,CLSIZE,STAFFSHORT,EDUSHORT,TOTAT,STRATIO
Israel Hebrew Secular,637.8982,422,15.83,16,7,5,1.1169,-0.2704,0.3529,-0.6262,33,3.0959,2.9595,112,11.3661
Israel Hebrew Secular,406.8979,422,15.75,12,7,3,-0.3929,-0.3571,0.2377,0.6259,33,3.0959,2.9595,112,11.3661
Israel Hebrew Secular,631.7946,422,16.08,12,9,NA,0.0062,-0.3253,1.4022,0.7628,33,3.0959,2.9595,112,11.3661
Israel Hebrew Secular,598.0792,422,15.17,16,9,3,0.993,1.2316,0.4501,1.314,33,3.0959,2.9595,112,11.3661
Israel Hebrew Secular,500.3771,422,15.42,16,10,5,1.0523,-2.7114,2.0345,1.314,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,608.4193,422,15.58,16,3,4,1.1942,-1.3214,0.7287,0.4394,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,612.6098,422,15.92,16,8,4,0.5722,-1.9715,-0.3031,-0.2023,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,547.2417,422,15.75,16,9,3,1.8746,-0.774,-2.1357,-1.5794,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,381.1928,422,15.83,16,10,6,0.6713,-0.4556,-2.7124,1.314,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,418.7012,422,15.67,14.5,9,5,0.352,-2.7114,0.0683,-1.6278,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,625.5636,614,16.08,16,8,4,1.0058,1.3493,0.2295,-1.555,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,509.8918,422,15.58,16,9,3,1.2545,0.1984,-0.0424,1.314,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,513.8794,422,16.08,12,8,3,-0.389,-0.2704,0.9374,-0.2441,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,353.4497,422,15.25,16,5,4,0.5697,-1.352,-1.0963,-1.0266,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,597.2118,422,15.25,16,10,2,0.7345,1.7513,-0.1836,1.314,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,458.0885,422,15.92,16,10,3,0.7897,-1.352,0.7058,0.1155,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,532.1868,156,15.75,16,6,5,0.782,0.0595,-0.4054,-2.7106,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,569.3264,422,16.17,16,NA,3,1.0069,0.8628,0.3529,-0.3971,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,563.178,422,15.42,16,8,5,0.6166,-1.3532,-0.0424,0.039,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,604.5225,422,15.5,16,10,4,0.6359,0.8418,-0.0424,-0.8998,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,624.2277,422,15.25,16,7,NA,1.0539,-1.3214,-0.9184,-0.3172,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,633.5015,422,16,16,7,3,0.689,0.0127,1.0573,-0.3971,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,553.5616,422,15.58,16,8,3,0.8309,-0.6278,0.3529,-2.7106,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,711.4471,422,16,16,8,1,1.0965,1.1914,-0.0896,-0.3971,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,517.8656,422,16.17,16,9,3,0.906,-1.352,-0.5561,-0.3673,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,551.7001,422,15.67,16,10,NA,0.8144,-1.0322,-0.0424,-0.9422,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,699.604,422,15.25,16,10,NA,1.4937,2.6131,-0.7197,-0.5488,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,461.7143,422,15.5,16,8,3,-0.0342,-2.7114,-0.9389,0.7015,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,626.4488,422,16,14.5,10,4,0.2179,-0.5262,0.4922,-0.3971,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,543.357,422,15.75,14.5,7,4,0.242,1.2316,-0.0424,-0.9734,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,615.1536,422,15.75,16,NA,3,1.0943,0.4956,-0.0424,-1.3684,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,507.5525,422,15.25,14.5,8,2,0.2493,-0.5262,0.3287,-1.8358,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,631.8013,422,15.67,16,10,4,0.2502,-0.4934,1.1945,1.314,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,614.7885,422,15.75,16,10,3,0.4473,-0.5831,-1.2926,-2.0248,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,612.9124,422,15.67,16,7,3,0.6505,0.3171,-1.2447,1.314,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,547.7607,422,15.75,16,NA,4,0.894,-0.7637,-1.3317,-1.1846,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,599.4153,422,15.33,16,9,2,0.8905,-0.1042,-0.6388,-2.7106,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,608.6522,422,15.92,16,9,3,0.6397,-1.1285,-0.3697,-0.3673,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,581.0746,422,15.83,16,7,2,0.8576,-2.7114,-0.7696,-0.9422,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,629.2919,422,15.42,14.5,NA,2,0.7046,0.2694,1.2471,-0.7769,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,558.387,422,15.25,16,7,4,1.027,0.0127,-0.9389,0.385,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,524.7702,422,15.67,14.5,7,5,0.4185,0.0127,-0.733,-0.5575,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,345.2123,422,16.17,12,NA,4,-1.5234,0.1372,2.0345,-0.7769,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,614.1587,422,16.17,16,10,1,0.6918,-0.711,0.9374,0.385,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,390.7489,422,15.25,16,7,5,1.1511,1.5998,0.0946,-2.7106,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,545.7817,422,16.08,16,9,3,0.7234,0.0521,-0.0424,-2.7106,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,459.1705,422,15.83,16,10,3,0.7209,-0.2704,0.2108,-0.3971,38,1.872,0.4292,160,13.4813
Israel Hebrew Secular,595.1344,422,16,16,9,NA,1.014,-0.9016,2.0345,-1.0266,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,492.6468,422,15.83,14.5,7,3,0.1809,-0.5262,-0.1898,1.0786,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,464.9353,422,15.58,16,10,4,0.3103,-0.6146,-1.0963,-0.8998,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,591.0066,422,16.08,16,5,3,0.8827,-1.4526,-2.1357,-1.1608,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,416.7251,422,15.58,16,1,2,0.8688,-0.5581,-1.0876,0.7628,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,615.5173,422,15.25,16,8,NA,0.5367,0.9011,0.4922,1.314,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,594.9331,614,15.58,14.5,7,4,0.4444,-0.1707,-0.4944,-0.7769,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,525.2642,422,16.17,12,10,3,-0.5295,1.5998,-2.7124,0.4522,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,500.9323,422,16.17,12,9,5,0.0964,0.7031,0.4501,1.314,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,558.22,422,16.17,16,10,3,0.7871,-0.9378,0.0953,0.7628,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,531.3786,422,15.67,16,10,5,0.8239,2.6131,-1.2304,-2.7106,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,404.6673,422,15.5,14.5,6,6,-0.082,-0.321,-2.7124,1.314,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,356.9866,614,15.25,16,8,3,-0.3202,-0.1042,-0.582,-0.0037,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,529.2356,313,15.75,16,7,1,0.7201,0.3568,-2.7124,-0.5197,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,365.1917,422,15.33,16,10,3,1.6012,-0.1542,2.0345,1.314,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,386.7349,422,15.92,16,7,5,0.3531,-0.3408,0.2377,-2.7106,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,421.8113,422,15.25,16,7,4,1.0297,-0.4556,-1.0963,-1.371,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,410.0915,422,15.42,12,10,2,-0.0798,-0.9873,-2.7124,-0.7857,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,518.1826,422,15.58,12,10,NA,-0.5721,0.11,-0.8569,-1.5447,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,482.8799,422,16.08,12,8,5,0.2614,0.3568,0.3287,-0.0037,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,570.8776,422,15.75,16,10,4,0.8472,-1.4526,-0.2846,-1.7949,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,529.835,422,16,12,10,3,0.3871,0.3746,-0.6495,-1.7803,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,552.2412,422,15.5,16,NA,2,0.8455,-1.4526,-1.2447,-1.415,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,495.9977,422,15.5,16,10,4,0.9812,0.0127,-2.7124,1.314,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,402.5077,422,15.58,16,10,5,1.2756,0.5046,-1.9581,-2.7106,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,612.0973,422,15.92,12,10,4,0.3361,-0.4389,1.1945,-1.1481,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,640.6467,422,15.75,16,8,NA,-0.0117,-1.3214,-0.9514,-1.8358,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,458.0213,422,15.67,16,9,3,0.8337,-1.4526,-0.0424,-1.1481,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,483.5742,422,15.25,16,4,5,0.4793,0.4607,-1.0963,-1.371,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,546.3629,422,15.83,12,10,NA,0.0181,0.1984,-0.2846,-0.8266,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,588.0748,614,15.58,14.5,7,3,0.3449,1.5482,0.6682,-0.9734,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,377.5889,422,15.75,16,NA,3,0.5684,0.2641,-0.7949,1.314,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,490.545,422,15.5,14.5,10,4,0.0758,0.3568,-0.0424,-0.9734,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,548.6103,614,15.5,16,10,2,0.7903,-0.6146,-0.0013,-1.6031,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,445.3804,614,15.33,16,10,2,0.4141,-1.7421,-1.679,-0.1206,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,600.0465,422,16.17,14.5,8,3,0.3918,-0.8812,-0.6677,-2.1007,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,506.2518,422,15.33,12,8,3,-0.4354,0.0674,0.2108,-0.3673,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,386.9568,422,15.42,16,9,NA,2.2115,0.5572,2.0345,1.314,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,603.833,614,15.58,12,10,3,-0.2651,1.3468,2.0345,1.314,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,379.7177,422,16,16,9,3,0.5807,-0.9016,-0.0424,-0.3673,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,477.3809,422,15.25,12,8,1,0.2476,-1.2014,-0.0424,-1.5576,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,484.2651,422,15.42,16,8,4,0.8798,-1.0555,0.7843,1.314,28,2.4895,1.9695,149,11.4161
Israel Hebrew Secular,426.183,422,15.25,12,8,4,-0.4112,-1.4153,0.7843,-0.6262,28,0.5116,-0.2805,91,7.6044
Israel Hebrew Secular,442.0331,422,15.75,16,8,NA,0.9095,NA,-0.0424,1.314,28,0.5116,-0.2805,91,7.6044
Israel Hebrew Secular,454.4105,422,15.58,NA,8,2,-0.5424,-0.1042,0.2108,0.385,28,0.5116,-0.2805,91,7.6044
Israel Hebrew Secular,481.0905,422,15.5,16,7,2,0.8685,-0.1119,-0.6109,1.314,28,0.5116,-0.2805,91,7.6044
Israel Hebrew Secular,557.4126,422,16.25,12,7,NA,0.3522,0.1984,-0.0424,-0.2023,28,0.5116,-0.2805,91,7.6044
Israel Hebrew Secular,372.8386,422,16.17,12,8,2,-0.9672,-0.1119,-0.482,NA,28,0.5116,-0.2805,91,7.6044
Israel Hebrew Secular,380.589,313,16.08,16,NA,2,0.3733,-0.1707,-1.4837,-0.4377,28,0.5116,-0.2805,91,7.6044
Israel Hebrew Secular,461.8815,422,16,12,8,2,-0.2987,-1.9715,-1.0963,-0.2023,28,0.5116,-0.2805,91,7.6044
Israel Hebrew Secular,390.8491,422,16,14.5,7,2,-0.3758,-1.4526,-1.0918,1.314,28,0.5116,-0.2805,91,7.6044
Israel Hebrew Secular,494.311,422,15.75,16,7,NA,0.9657,-2.7114,0.871,-0.5575,28,0.5116,-0.2805,91,7.6044
Israel Hebrew Secular,416.2237,493,16.08,16,7,4,0.756,-0.4389,-0.8314,0.4522,28,0.5116,-0.2805,91,7.6044
Israel Hebrew Secular,480.1605,422,15.42,16,5,3,0.0923,-0.8407,-0.5245,-0.1719,28,0.5116,-0.2805,91,7.6044
Israel Hebrew Secular,399.753,422,15.67,12,8,4,-0.4398,-0.4868,0.7843,1.314,28,0.5116,-0.2805,91,7.6044
Israel Hebrew Secular,453.8726,422,15.75,16,6,2,1.2797,1.7513,1.4022,1.314,28,0.5116,-0.2805,91,7.6044
Israel Hebrew Secular,617.6929,422,16.17,16,9,3,0.6958,0.1499,0.627,-1.1481,28,0.5116,-0.2805,91,7.6044
Israel Hebrew Secular,224.7531,422,16.17,16,8,8,0.69,-0.5797,-2.5753,-0.0988,28,0.5116,-0.2805,91,7.6044
Israel Hebrew Secular,362.3361,422,15.58,16,6,3,-0.1119,-2.7114,-0.0424,-0.7475,28,0.5116,-0.2805,91,7.6044
Israel Hebrew Secular,322.6013,422,15.92,12,6,7,-0.2445,-0.8754,-1.3975,-0.0439,28,0.5116,-0.2805,91,7.6044
